135.199	235.198	1.5708	0	1	0	
135.399	235.398	1.5708	0	1	0	
135.599	235.598	1.5708	0	1	0	
135.799	235.798	1.5708	0	1	0	
135.999	235.998	1.5708	0	1	0	
136.199	236.198	1.5708	0	1	0	
136.399	236.398	1.5708	0	1	0	
136.599	236.598	1.5708	0	1	0	
136.799	236.798	1.5708	0	1	0	
136.999	236.998	1.5708	0	1	0	
137.199	237.198	1.5708	0	1	0	
137.399	237.398	1.5708	0	1	0	
137.599	237.598	1.5708	0	1	0	
137.799	237.798	1.5708	0	1	0	
137.999	237.998	1.5708	0	1	0	
